Label,Notation,Parent Notation,Sort Priority,Description
"Advertising space in books, electronic",58.11.42,58.11.4,4229,
Publishing of books on a fee or contract basis,58.11.5,58.11,4230,
Publishing of books on a fee or contract basis,58.11.50,58.11.5,4231,
Licensing services for books,58.11.6,58.11,4232,
Licensing services for books,58.11.60,58.11.6,4233,"This subcategory includes: - licensing services for the right to reproduce, distribute or incorporate literary originals such as books, brochures, leaflets, maps and the like  This subcategory excludes: - rental of books, see 77.29.19"
Publishing directories and mailing lists,58.12,58.1,4234,
Directories and mailing lists printed or on physical media,58.12.1,58.12,4235,
Directories and mailing lists printed or on physical media,58.12.10,58.12.1,4236,"This subcategory includes: - publications of collections of systematically organised contact information. Descriptive information on persons, organisations, publications, or other entities is often included. Some examples are:   . telephone directories   . business and trade directories   . municipal and city directories  This subcategory excludes: - original compilations of mailing lists, see 63.99.20"
On-line directories and mailing lists,58.12.2,58.12,4237,
On-line directories and mailing lists,58.12.20,58.12.2,4238,"This subcategory includes: - on-line provision services of collections of systematically organised contact information. Descriptive information on persons, organisations, publications, or other entities is often included. Some examples are:    . telephone directories   . business and trade directories   . municipal and city directories"
Licensing services for the right to use directories and mailing lists,58.12.3,58.12,4239,
Licensing services for the right to use directories and mailing lists,58.12.30,58.12.3,4240,
Publishing services of newspapers,58.13,58.1,4241,
Printed newspapers,58.13.1,58.13,4242,
Printed newspapers,58.13.10,58.13.1,4243,This subcategory includes: - newspapers published at least four times a week covering multiple topics with the intent of appealing to a broad audience This subcategory also includes: - advertising newspapers published at least four times a week
On-line newspapers,58.13.2,58.13,4244,
On-line newspapers,58.13.20,58.13.2,4245,"This subcategory includes: - on-line newspapers issued on the Internet where the main content is updated at least four times a week at fixed intervals, usually on a daily basis; whether on subscription or not - portions of newspapers such as headlines E-mailed daily or more frequently  This subcategory excludes: - digital archives, see 91.01.12"
Advertising space in newspapers,58.13.3,58.13,4246,
"Advertising space in newspapers, printed",58.13.31,58.13.3,4247,
"Advertising space in newspapers, electronic",58.13.32,58.13.3,4248,
Publishing services of journals and periodicals,58.14,58.1,4249,"This class includes: - newspapers, journals and periodicals published less than four times a week  This class excludes: - newspapers and periodicals published at least four times a week, see 58.13"
Printed journals and periodicals,58.14.1,58.14,4250,"This category excludes: - on-line periodicals, see 58.14.20"
Printed general interest journals and periodicals,58.14.11,58.14.1,4251,"This subcategory includes: - periodicals covering multiple topics of general interest intended to appeal to a broad audience  Examples include general news, business news, personal finance, general interest (including articles, pictures, etc.)"
"Printed business, professional and academic journals and periodicals",58.14.12,58.14.1,4252,
Other printed journals and periodicals,58.14.19,58.14.1,4253,
On-line journals and periodicals,58.14.2,58.14,4254,
On-line journals and periodicals,58.14.20,58.14.2,4255,"This subcategory includes: - on-line provision services of journals and other periodicals issued on the Internet where the main content is updated less than four times a week at fixed intervals, usually on weekly or monthly basis; whether on subscription or not - portions of the periodicals such as headlines E-mailed on regular basis  This subcategory excludes: - digital archives, see 91.01.12"
